index,title,description,difficulty,certificate_available,students_count,price,rating,reviews_count,source,course
175074,Мощный старт в анализе данных с Excel — Stepik,"Курс помогает освоить одни из самых нужных и часто используемых функций в анализе данных - это логические функции (И, ИЛИ, ЕСЛИ,ЕСЛИМН, ЕСЛИОШИБКА) и функции ссылок и массивов (ГПР, ВПР, ПОИСКПОЗ, ИНДЕКС). Владея этими инструментами, ВЫ сможете решать большую часть задач в Excel. Курс состоит из теоретической и практической части.",Начальный уровень,False,426,440,4.8,30,stepik,Анализ данных
230632,Data Warehouse Analytics Engineer (DWH) на базе dbt — Stepik,"Изучите один из самых востребованных инструментов аналитики, решая сложные практические задачи, научитесь DataOps-практикам, постройте хранилище данных на базе dbt, подготовьте и проанализируйте данные.",Продвинутый уровень,False,196,,,,stepik,Анализ данных
243875,151 задача по SQL — Stepik,"🔍 Хочешь уверенно писать SQL-запросы и проходить собеседования без страха? Тогда тебе сюда!
 💡 В курсе — 151 отобранная задача, которые помогут понять, как действительно работает SQL: от простых SELECT до сложных JOIN, подзапросов и агрегатов. Решай, набивай руку и выходи на новый уровень в работе с базами данных!",Начальный уровень,False,341,1400,4.9,12,stepik,Анализ данных
214607,Основы web-разработки на Python — Stepik,Курс ориентирован на комплексною подготовку web-разработчика по стеку Python + Django. Так же в курсе включены основ HTML + CSS и работа с базой данных SqlLite3 в контексте DjangoORM для работы с БД.,Средний уровень,False,141,,,,stepik,Анализ данных
701,Introduction to Statistics,The course provides an introduction to statistics and data analysis. During the four week we will discus the most important methods and concepts of statistics.,,True,42353,,4.6,96,stepik,Анализ данных
175967,Продвинутые методы машинного обучения,"Данный курс посвящен различным прикладным задачам, которые решаются при помощи методов машинного обучения и является логическим продолженим курса Практический Machine Learning. В курсе разобраны современные подходы к решению задач рекомендации, анализа временных рядов, динамическое ценообразование, uplift-моделирование и многое другое.",Средний уровень,True,418,5400,4.0,3,stepik,Анализ данных
194930,А/Б-тесты с Глебом Михайловым,"Интуитивный видеокурс по А/Б-тестам, проверке гипотез и p-value. Никакой классической статистики и формул, только уникальные авторские инсайты и лайфхаки. Вводная часть курса по интуитивному пониманию А/Б-тестов доступна бесплатно!🔥",Средний уровень,True,1776,2470,4.8,91,stepik,Анализ данных
254012,Продуктовая аналитика - Python — Stepik,"Сборник задач по Python для подготовки к собеседованию на аналитические позиции и не только. В курсе собраны задачи, которые могут попасться на технической секции интервью.",Средний уровень,False,335,,5.0,2,stepik,Анализ данных
114281,PRO C#. ASP.NET Core. ВСЕ САМ,Написание WEB приложений с помощью технологии ASP.NET. На примере онлайн магазина рассмотрим все аспекты создания WEB приложений,Средний уровень,True,516,44900,5.0,6,stepik,Анализ данных
223081,Java: написание веб-сервисов для начинающих — Stepik,"Буткемп научит вас создавать современные веб-сервисы с использованием Spring Boot. Вы освоите основы, ООП, работу с базами данных, разработку REST API и внедрение безопасности. Практический подход, реальные проекты и современные инструменты помогут вам уверенно программировать на Java и применять полученные знания при решении задач. Подходит для начинающих и тех, кто хочет углубить свои навыки. https://t.me/+IyDjRn6Z3BI4MTIy Присоединяйтесь к нашему телеграм-каналу для получения всех подробностей 🤝",Средний уровень,False,116,5000,5.0,3,stepik,Анализ данных
226497,Введение в проектирование и разработку БД — Stepik,"Курс «Проектирование и разработка баз данных» предназначен для тех, кто хочет освоить основы проектирования реляционных баз данных и научиться эффективно работать с SQLite. В ходе обучения вы изучите принципы нормализации данных, создание и управление таблицами, выполнение запросов на выборку, добавление, обновление и удаление данных. Курс также охватывает особенности SQLite. По завершении курса вы сможете понять, стоит ли Вам двигаться в этом направлении.",Начальный уровень,False,1133,,4.8,53,stepik,Анализ данных
4519,Python для решения практических задач,,Средний уровень,False,47164,,,,stepik,Анализ данных
122126,Pandas для Анализа данных,"Начните увлекательное путешествие в мир Pandas! 
 
 Этот курс поможет вам освоить основные концепции и приемы работы с Pandas, которые будут полезны во многих аналитических задачах и проектах. Вы также получите практические навыки путем выполнения упражнений.",Начальный уровень,True,934,1950,4.7,31,stepik,Анализ данных
134293,Оценка эффективности инвестиционных проектов,"Курс научит: 1.	Использовать процедуру компаундинга, дисконтирования и применять их в процессе оценки эффективности инвестиционных проектов (ИП). 2.	Применять статические  методы оценки эффективности (не зависящие от фактора времени) 3.    Применять динамические  методы оценки (зависящие от фактора времени) 4.	Создавать финансовый план обоснования инвестиционного проекта в программной среде «Альт-Инвест». Оформлять нужные отчеты с программы для формирования контрольной работы по оценке эффективности ИП.",Средний уровень,False,718,,4.5,4,stepik,Анализ данных
149633,Numpy и анализ данных,"Курс Numpy и анализ данных - это обучающий курс, который знакомит учащихся с библиотекой NumPy, методами, приемами работы и функциями, предназначенными для манипуляции и обработки многомерных массивов в языке программирования Python.",Средний уровень,True,654,350,4.3,39,stepik,Анализ данных
174774,Осваиваем Pandas: введение в анализ данных — Stepik,"В этом курсе, который является первой частью большого курса по Pandas вы изучите основы работы с Pandas: Series, DataFrame, научитесь использовать срезы, фильтрацию, математические, статистические функции, сможете уверенно импортировать данные из различных форматов, баз данных, онлайн источников посредством API. Будете решать большое количество практических задачи и укреплять навыки анализа данных. Первая часть большого курса по Pandas.",Средний уровень,False,608,400,4.7,42,stepik,Анализ данных
199505,Excel для административных сотрудников. Оптимизация работы — Stepik,"Данный курс разработан, для того чтобы помочь административным сотрудникам  оптимизировать работу с документами, сократить время на поиск информации, составление однотипных документов.",Начальный уровень,False,2144,,5.0,16,stepik,Анализ данных
216086,Продуктовые метрики. Визуализация в  Python и BI Yandex DataLens,"На курсе вы познакомитесь с большим количеством продуктовых и бизнес метрик. Поймете их ценность для бизнеса, и как они взаимосвязаны друг с другом. А также научитесь рассчитывать и визуализировать ключевые метрики, представляя их в виде наглядных графиков с помощью Python и дашбордов в BI-платформе. Курс полностью практический: достаем данные из базы данных, обрабатываем их в Python с помощью библиотеки Pandas, визуализируем данные с помощью библиотек Matplotlib и Seaborn и строим дашборды в BI DataLens.",Средний уровень,True,460,2490,5.0,4,stepik,Анализ данных
256378,Продуктовая аналитика — введение в специальность + A/B-симулятор,"Ищете свой путь в IT? Этот курс для вас! Познакомьтесь с профессией продуктового аналитика. Узнайте, чем занимается такой специалист, что ему нужно знать и уметь, и самое важное — подходит ли эта профессия именно вам. Очень плотно познакомитесь с A/B-тестированием. Аналогов А/B-симуляции в курсе на текущий момент на Степике нет. Если вы уже определились с выбором, начали изучать отдельные аспекты Продуктовой аналитики, но у вас еще не сложилась целостная картина — этот курс также для вас!",Начальный уровень,True,50,389,4.8,4,stepik,Анализ данных
206599,MySQL 8 - теория и практика,"Курс освещает базовые конструкции языка запросов СУБД MySQL 8, поддерживаемые типы данных, операторы, встроенные функции, пользовательские переменные и базовые принципы построения запросов: работа с окнами, объединение таблиц и вложение подзапросов.",Начальный уровень,False,891,,5.0,2,stepik,Анализ данных
264113,Основы Bigdata на языке SQL — Stepik,"Основы SQL
 SQL (Structured Query Language) — это язык для работы с базами данных. Сейчас он является одним из самых востребованных работодателями языков. SQL используют большинство ИТ специалистов, т.к. они в том или ином виде работают с данными.",Начальный уровень,False,45,,,,stepik,Анализ данных
175415,"Программная инженерия. Анализ, моделирование, проектирование","Цель курса - сформировать комплексное представление о активностях, которые формируют «ядро» и основой рабочий кругозор программного инженера. В каждой главе  рассматриваются активности, которые представляет собой самодостаточные профессиональные области знаний. Для создания эффективных информационных систем, эти активности должны сочетаться и дополнять, друг друга. Как, когда, при каких условиях применять те или иные виды анализа, проектирование и моделирование, мы и будем обсуждать.",Начальный уровень,False,3195,,4.6,41,stepik,Анализ данных
211707,Moodle для всех: простое администрирование,"Этот курс — ваш гид по настройке, обновлению и поддержке одной из самых популярных платформ для онлайн-обучения. Мы разберем всё от основ до продвинутых функций, чтобы вы могли уверенно управлять Moodle, даже если у вас нет технического образования.",Начальный уровень,True,715,,4.9,17,stepik,Анализ данных
237232,Профессия DataOPS Engineer с нуля до middle — Stepik,"DataOps — внутреннее устройство инструментов в Data Engineering. Если Data Engineering — это здание, то DataOps — это его фундамент, электрика и система жизнеобеспечения. Вы научитесь работать с Linux, Python и Git, собирать образы в Docker, разворачивать кластеры в Kubernetes, строить потоковые системы на Hadoop и Spark, автоматизировать задачи с Airflow и Ansible, подключать облако и CI/CD. Много практики, настоящие Dev & Data инструменты и финальный проект, которым не стыдно поделиться.",Начальный уровень,False,101,12990,,,stepik,Анализ данных
240911,C нуля до проектирования систем уровня senior-инженера,"Этот курс научит вас с нуля проектировать масштабируемые и отказоустойчивые системы. Пройдя этот курс вы сможете решать сложные технических задачи и станете востребованным специалистом для большинства крупных IT компаний. В Курсе раскроем секреты прохождения технических собеседований по System Design. Вы узнаете про формирование требований, расчет нагрузки и стоимости, выбор архитектуры, работу с разными типами БД, кэширование, шардирование, балансировку нагрузки, компромиссы, безопасность, мониторинг.",Начальный уровень,True,91,4990,5.0,8,stepik,Анализ данных
65136,Financial analysis,"The course was developed at the Plekhanov Russian University of Economics.   The course is designed to form students ' knowledge of the theoretical provisions of financial analysis and practical skills of its implementation. In the process of studying the course, a significant place is given to the study and skills of using the accounting records of the organization as an information base for financial analysis, the formation of a system of analytical characteristics of the performance of organizations, the preparation and adoption of sound management decisions aimed at improving the system of planning and control over the activities of various economic entities, taking into account their specifics.",,False,2450,,4.8,59,stepik,Анализ данных
114837,Основы Python для исследований и анализа данных,"Данный курс предназначен для тех, кто никогда не сталкивался с данными или с программированием. Но также он будет полезен для тех, кто занимается исследованиями в социально-гуманитарных дисциплинах.",Начальный уровень,True,689,3500,5.0,10,stepik,Анализ данных
175246,Основы Python для анализа данных — Stepik,"Курс рассчитан на широкую аудиторию слушателей, которые хотят овладеть основами языка программирования Python для старта и дальнейшего развития в области аналитики больших данных.",Начальный уровень,False,2586,,4.7,51,stepik,Анализ данных
177216,Временные ряды для прогноза криптовалют,Курс посвящен изучению методов анализа и прогнозирования временных рядов на примере  криптовалют с помощью классических подходов и при помощи машинного обучения,Средний уровень,False,2355,200,4.8,24,stepik,Анализ данных
213975,BI-решения и многомерная модель анализа данных,"Данный курс - это теоретический обзор ключевых концепций и методов для получения полного представления о бизнес-аналитике. Он подходит как новичкам, так и специалистам, знакомым с отдельными BI-инструментами, но желающим увидеть всю систему целиком. В рамках курса участники изучат основные аспекты BI: обработку и структуру данных, многомерный анализ (OLAP), Data Mining, процессный майнинг, визуализацию и создание отчетности, а так же методики машинного обучения",Средний уровень,False,1004,,4.2,13,stepik,Анализ данных
133728,SQL для начинающих,"SQL — декларативный язык программирования, применяемый для создания, модификации и управления данными в реляционной базе данных, управляемой соответствующей системой управления базами данных. В этом курсе вы изучите синтаксис, основные функции, конструкции языка SQL и узнаете, как работать с SQL базами данных.",Начальный уровень,True,760,1399,4.7,69,stepik,Анализ данных
248063,Оконные функции SQL — Stepik,"Оконные функции в SQL – это легко и просто. Пройдите этот курс и убедитесь в этом сами.
 Изучаем оконные функции на примере работы с СУБД MySQL.",,False,246,740,5.0,9,stepik,Анализ данных
58659,PRO C#. ASP.NET Core — Stepik,Написание WEB приложений с помощью технологии ASP.NET. На примере онлайн магазина рассмотрим все аспекты создания WEB приложений,Средний уровень,False,165,64900,5.0,46,stepik,Анализ данных
190679,"Microsoft Power BI, Power Query, DAX — Stepik","Курс направлен на обучение обработке данных в Power Query, разработке модели данных и визуализации данных в Power BI Desktop.
 В ходе освоения курса даётся полное понимание работы с данными, начиная от подключения к различным источникам данных до разработки мер с использованием выражений для анализа данных (DAX) и итоговой визуализации данных с использованием различных визуальных инструментов.",Начальный уровень,False,899,1500,5.0,41,stepik,Анализ данных
192052,SQL для маркетинга. Продвинутая аналитика данных Яндекс.Метрики — Stepik,"Если вы маркетолог, который хочет расширить границы умения анализа данных через Яндекс Метрику.
 Или начинающий аналитик, который хочет практики с реальными данными сайта, то этот курс станет хорошим тренажером для освоения навыков продвинутой работы с самой популярной системой веб-аналитики - Яндекс.Метрики.
 
 Здесь вы получите демо-доступ к исходным данным Метрики реального сайта, а также, если у вас есть собственный проект Метрики через этот курс, вы сможете создать аналитику своего проекта.",Начальный уровень,False,814,,5.0,6,stepik,Анализ данных
215033,Расширенный\Advanced DAX для бизнес-пользователей — Stepik,Углубленное владение расширенными вычислениями на DAX. Данный курс - аналог курса автора на платформе UDEMY.,Средний уровень,False,598,1690,4.8,15,stepik,Анализ данных
957,Компьютерное моделирование в химии,Практический курс по компьютерному моделированию молекул.,Средний уровень,False,5446,,4.7,16,stepik,Анализ данных
54703,Финансовый анализ,"Курс, разработанный в ФГБОУ ВО ""Российский экономический университет им. Г.В.Плеханова"", предназначен для формирования знаний теоретических положений финансового анализа и практических навыков его проведения. В процессе изучения курса существенное место отводится изучению и навыкам использования бухгалтерской отчетности организации как информационной базы финансового анализа, формирования системы аналитических характеристик результативности деятельности организаций, подготовки и принятия обоснованных управленческих решений, направленных на совершенствование системы планирования и контроля за деятельностью различных субъектов хозяйствования с учетом их специфики.",,False,6760,,4.9,63,stepik,Анализ данных
83990,Обработка данных в Python Pandas — Stepik,"Курс предназначен школьникам 8-11 классов и студентам для быстрого освоения Python Pandas.
 Курс является первым шагом в машинное обучение.",,False,6179,,3.7,70,stepik,Анализ данных
129496,Медико-социальные исследования: основы статистического анализа — Stepik,"В современном мире мы все чаще сталкиваемся с проведением исследований по принципам доказательной медицины. А это значит, что любому специалисту важно знать основы обработки статистических данных. Это необходимо как для проведения собственного исследования и представления результатов, так и для чтения научной информации. Мы постарались сделать курс понятным и простым, избегая сложных формул и определений, чтобы любой специалист понял, что анализ данных – это совсем не страшно, а очень увлекательно!",Начальный уровень,False,6126,,4.9,254,stepik,Анализ данных
197483,Библиотека Matplotlib. Визуализация данных в Python — Stepik,"Если перед тем как построить график, с использованием библиотеки Matplotlib, Вы тратите слишком много времени на то, чтобы понять, как это сделать, то этот курс точно для Вас. Курс для быстрого освоения возможностей библиотеки Matplotlib.",,False,686,680,4.9,47,stepik,Анализ данных
213463,Основы высшей математики,"Настоящий курс ""Основы высшей математики"" составлен в соответствии с рабочей программой дисциплины «Высшая математика» для студентов, обучающихся по образовательным программам направлений ""Естественные науки, математика и статистика"", ""Окружающая среда"". Предназначен для самостоятельного изучения теоретического материала и выполнения заданий (решения задач) студентами.",Средний уровень,False,1726,,4.9,17,stepik,Анализ данных
223260,Аналитика и Data Science для менеджеров и гуманитариев,"Курс является раритетным аналогом древнего (10 летней давности), но самого популярного и одного из самых первых курсов данного автора. Курс создан по мотивам одноименной книги и  предназначен для социально-экономических направлений: в нем кратко разобраны основные методы поиска скрытых закономерностей.",Начальный уровень,True,169,1300,5.0,3,stepik,Анализ данных
255807,Продуктовая аналитика - MatStat — Stepik,"Сборник задач по Теории вероятностей для подготовки к собеседованию на продуктового аналитика. В курсе собраны задачи, которые могут попасться на технической секции интервью.",,False,203,,5.0,2,stepik,Анализ данных
259876,Python. PID регулятор,"Узнайте, как реализовать PID регулятор с нуля и решите реальные задачи с его помощью. Доступ к курсу бесплатный!",Начальный уровень,False,47,,5.0,1,stepik,Анализ данных
207238,Java + SQL + Hibernate+Spring: База Необходимых Знаний для Джуна — Stepik,"Получение необходимой базы знаний по языку Java, Spring и Hibernate фреймворкам и SQL.
 Изучение строится  на простых примерах для начинающих и не только. Теория, практика, домашние задания и их разборы. Надоело пытаться выучить SQL и Java по нескольким источникам? Тогда эта программа курсов точно для Вас!",Начальный уровень,False,409,6350,5.0,5,stepik,Анализ данных
259507,SQL-квест: «Инцидент Чёрной Пятницы»,"Практический мини SQL-квест про деньги. Ты оказываешься в ночном кризисе e-commerce: маркетинг рисует «рекорд выручки», CFO требует честные цифры без фрода, а безопасность кричит про айпи-фермы и кешбэк-скрутки. Твоя задача — написать запросы, которые отличают реальную выручку от грязной, и именно эти цифры завтра пойдут наверх.",Средний уровень,False,19,900,5.0,2,stepik,Анализ данных
121172,Middle Java Developer для МТС Банк — Stepik,Курс для подготовки Middle Java Developer,Средний уровень,False,5564,,4.8,9,stepik,Анализ данных
176437,Администрирование информационных систем,"Этот онлайн курс состоит из 4 модулей и предназначен для тех, кто хочет овладеть навыками администрирования различных аспектов информационных систем. Курс предназначен для начинающих и не требует предварительного опыта в администрировании информационных систем.",Начальный уровень,False,2995,,4.2,50,stepik,Анализ данных
197661,NoSQL — Stepik,"Курс охватывает различные типы NoSQL баз данных, их особенности и применение в реальных проектах. Каждая лабораторная работа представляет собой практическое занятие, в ходе которого студенты учатся работать с конкретной NoSQL базой данных.",,False,1285,,3.2,8,stepik,Анализ данных
223447,Продвинутый Golang,"Продвинутый курс по Golang по созданию http API и многопоточности. В рамках курса мы поговорим о Go allocator, Stack, Heap, GC и затем перейдём к горутинам. Посмотрим как они работают, как их можно синхронизировать и использовать каналы для общения между ними. Затем начнём писать большое API на чистом http пакете, разбираясь с роутингом, обработкой запрос и ответа. Подключимся к PostreSQL с помощью ORM Gorm, предварительно запустив её в Docker и напишем все типы CRUD запросов.",,True,189,3999,5.0,5,stepik,Анализ данных
229626,Pandas — Stepik,"🚀 Освойте Pandas 🚀 — одну из самых популярных библиотек Python для работы с данными! Научитесь создавать и обрабатывать таблицы, анализировать данные, работать с файлами и эффективно применять методы фильтрации, группировки и объединения. Курс подойдет как для начинающих, так и для тех, кто хочет углубить знания в анализе данных.",Средний уровень,False,118,1350,5.0,8,stepik,Анализ данных
241343,PySpark с нуля,"Курс предназначен для начинающих специалистов в области обработки больших данных. Вы изучите основы распределённых вычислений с Apache Spark, научитесь работать с RDD и DataFrame, познакомитесь с Spark SQL, оптимизацией запросов, потоковой обработкой и библиотекой машинного обучения MLlib. В финале курса Вы решите практическое задание и добавите готовый проект в портфолио.",Начальный уровень,False,165,9990,,,stepik,Анализ данных
247822,SQLAlchemy: современный подход к работе с базой данных — Stepik,"🚀 Освойте SQLAlchemy 2.0 — современный ORM для Python. Создавайте модели, выполняйте запросы, настраивайте связи и миграции, переходите на async и пишите чистый, читаемый код для работы с базой данных.",Средний уровень,False,316,1395,5.0,7,stepik,Анализ данных
153842,Аналитика в SPSS: от новичка до уверенного бизнес-пользователя — Stepik,"Данный курс - аналог курса автора на платформе UDEMY. Он раскрывает искусство анализа данных, поиска скрытых закономерностей, прогнозирования и классификации с помощью программы SPSS.   Курс не имеет аналогов на русскоязычном пространстве и спроектирован в виде ""коктейля"" из основных предметных знаний (описательная и аналитическая статистика) и прикладной работы в SPSS.   На сегодня этот курс: самое полное русскоязычное собрание основных современных методов анализа данных для не-технических дисциплин.",Начальный уровень,False,326,1790,5.0,12,stepik,Анализ данных
90103,Элементарный SQL,Курс разработан в КФУ. Задачей курса является обучение практическим навыкам работы с системой управления базами данных MS Access для решения профессиональных задач.,,False,4497,,3.6,60,stepik,Анализ данных
113615,Знакомство с SQLite,Знакомимся с самым распространенным в мире SQL-движком на практических задачках.,Начальный уровень,False,11152,,4.7,161,stepik,Анализ данных
199403,SQL: оконные функции — Stepik,"Курс направлен на изучение и практическое применение оконных функций в СУБД PostgreSQL. В рамках курса будет представлен детальный разбор различных классов оконных функций, а также использование партиций и управление размером фрейма. Кроме того, в качестве бонуса будут предложены разборы тестовых задач от различных компаний.",Средний уровень,False,305,1500,5.0,22,stepik,Анализ данных
253025,IT-фундамент [ SQL + Linux + Git ] — Stepik,"На каком бы языке Вы ни программировали, вероятнее всего, Вам понадобится работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git)",,False,34,2500,5.0,1,stepik,Анализ данных
254281,Программа: Java-разработчик [ Java + ООП + SQL + Linux + Git ],"Программируете на Java или интересуетесь этим языком? В данной учебной программе Вы не только с нуля изучите сам язык Java, но и научитесь работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git).",,True,73,6490,5.0,1,stepik,Анализ данных
57623,Анализ данных,"После завершения изучения курса слушатели будут знать: •	Чем абсолютные показатели отличаются от относительных; •	Зачем нужны относительные показатели и что они позволяют оценить; •	Сущность средних величин и прикладные аспекты их использования; •	Как оценить колеблемость признаков и степень воздействия одного признака на изменение другого; •	Основные методы оценки взаимосвязи между качественными и количественными признаками; •	Как оценить изменение изучаемого явления во времени и построить прогнозную оценку на будущее; •	Что такое структура, как изучить изменение структуры во времени и оценить степень концентрации изучаемого явления; •	Проблемы и возможности их решения при использовании тех или иных методов анализа данных в условиях реальной экономики. Курс будет полезен тем, кто хочет понять статистику, познать суть методов статистического анализа данных и возможности из прикладного применения для решения конкретных прикладных задач.",Средний уровень,False,11086,,4.5,124,stepik,Анализ данных
91872,Подготовка к интенсиву «Анализ данных NGS» — Stepik,"Курс является подготовительным этапом к участию в Интенсиве по анализу данных NGS, в ходе которого можно освежить свои знания методов NGS.",,False,2652,,4.7,16,stepik,Анализ данных
106145,Анализ данных в принятии решений,"Курс посвящен основам анализа данных, рассмотрены такие вопросы машинного обучения, как подготовка данных, корреляционно-регрессионный анализ, методы классификации, кластеризации и оценки качества предсказаний",Начальный уровень,False,1678,,4.8,10,stepik,Анализ данных
195685,NumPy: массивы с нуля,"NumPy - популярная библиотека для анализа данных в Python.
 Интересные видеоуроки, большое количество тестов и задачек.
 
 [Python, NumPy, анализ данных, Data Science]",Начальный уровень,True,283,399,4.8,35,stepik,Анализ данных
196305,Введение в профессию системного аналитика — Stepik,Хотите освоить системный анализ и стать востребованным специалистом? Наш курс поможет вам сделать первый шаг в ИТ! Мы научим вас всем основам профессии — от базовых принципов до решения реальных задач на проектах.,Начальный уровень,False,1344,,4.5,35,stepik,Анализ данных
122667,SQL для всех. Level Up,"Курс является продолжением «SQL для всех». Мы переходим на следующий уровень — начнем проектировать и создавать базы данных, изучим оконные функции на реальных задачах и оптимизируем анализ данных с помощью полезных лайфхаков.",Средний уровень,True,1438,1500,4.7,106,stepik,Анализ данных
197644,ABC-XYZ анализ в SQL — Stepik,"Курс направлен на обучение выполнению ABC-XYZ анализа в SQL.  В ходе освоения курса будет совместно установлена и наполнена локальная БД, выполнен ABC и XYZ анализы с дальнейшей проверкой решения в MS Excel.",Начальный уровень,False,493,750,4.9,18,stepik,Анализ данных
